"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","retweet_count","startUrl","symbols/0","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/ext_is_blue_verified","user/ext_verified_type","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","view_count"
"1623365235896684558","2023-02-08T16:56:47.000Z","4762","Governor Sanders gave an outstanding reply to Biden’s State of Confusion speech
https://t.co/cph1uDPSWL",,,,,"1623365235896684558",,,,,,,,,"260","376","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/marklevinshow/status/1623365235896684558","theblaze.com/news/sarah-huc…","https://www.theblaze.com/news/sarah-huckabee-sanders-republican-address-2659386014","https://t.co/cph1uDPSWL","promotable_user",,,"none",,"false","2009-05-07T19:18:36.000Z","false","THIS IS THE OFFICIAL MARK LEVIN SHOW TWITTER PAGE. 
DOWNLOAD MY PODCAST FOR FREE https://t.co/LbO9BeMtMZ   Join me at https://t.co/ARrBQZKtMb","false","false",,"0","0",,,"3431079",,"5","false","false","38495835","38495835","false","false",,"11127","Underground Bunker","718",,"Mark R. Levin","3431079",,"35475B","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/38495835/1650918407",,"http://pbs.twimg.com/profile_images/378800000116305623/80c5515ce8244c85105172fe5640f550_normal.jpeg","https://pbs.twimg.com/profile_images/378800000116305623/80c5515ce8244c85105172fe5640f550_normal.jpeg","FFFFFF","FFFFFF","F00000","true","false","false","marklevinshow","30827",,"none","https://t.co/sSubsV2DiI",,"true",,,,,,,,,,,,,,,,,"98783"
"1623188419735359488","2023-02-08T05:14:11.000Z","659","To the untrained ear this sounds like normal human speech and the longer you listen to it, the easier it gets to even forget that you're hearing an AI in the first place.

This technology is going to cause a ton of headaches at best and horrible security risks at worse.",,,,,"1623188419735359488",,,,,,,,,"23","96","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/OliverJia1014/status/1623188419735359488",,,,"promotable_user",,,"none",,"false","2013-06-27T00:52:36.000Z","false","Kyoto-based American researcher on Japan-North Korea relations. Social Media Editor @nknewsorg. Views are my own. Tweets about cats, games and film. ENG/日本語","false","false",,"0","187308",,,"37186",,"4416","true","true","1549419390","1549419390","false","false",,"181","日本 京都","5545",,"Oliver Jia (オリバー・ジア)","37186",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1549419390/1613630992",,"http://pbs.twimg.com/profile_images/1450624880886501376/DR432164_normal.jpg","https://pbs.twimg.com/profile_images/1450624880886501376/DR432164_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","OliverJia1014","53523",,"regular","https://t.co/3JkIYTa2LN",,"true",,,,,,,,,,,,,,,,,"62529"
"1623182110453538816","2023-02-08T04:49:07.000Z","65","Sara Huckabee Sanders gave a fantastic speech! Normal vs Crazy just about says it all.",,,,,"1623182110453538816",,,,,,,,,"5","9","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/Stradjoe/status/1623182110453538816",,,,"none",,,"none",,"false","2015-07-12T19:16:49.000Z","false","Business owner, college professor, sailor, and would be painter. Conservative since reading “Up From Liberalism” by William F Buckley nearly six decades ago.","false","false",,"0","1555",,,"1927",,"3665","false","false","3372746777","3372746777","false","false",,"3","","9",,"JOE MELODY","1927",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/3372746777/1660007857",,"http://pbs.twimg.com/profile_images/1556801928432013312/rFDuh-Zw_normal.jpg","https://pbs.twimg.com/profile_images/1556801928432013312/rFDuh-Zw_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Stradjoe","4070",,"none",,,"false",,,,,,,,,,,,,,,,,"972"
"1623168631348596737","2023-02-08T03:55:33.000Z","2320","The only true thing Gov. Sarah Huckabee Sanders said in her entire speech was that ""this is a choice between normal &amp; crazy."" 

You're damn right it is.",,,,,"1623168631348596737",,,,,,,,,"51","387","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/KylaInTheBurgh/status/1623168631348596737",,,,"promotable_user",,,"none",,"false","2017-11-19T02:11:23.000Z","false","I brutally oppose & expose Republicans with facts & fire while promoting progressive candidates & causes. I also love cats & long walks demanding justice.👊","false","false",,"0","108356",,,"89341",,"48503","true","false","932068755856937000","932068755856936960","false","false",,"227","PITTSBURGH! ","2032",,"Kyla in the Burgh 🏴‍☠️🔥","89341",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/932068755856936960/1672936372",,"http://pbs.twimg.com/profile_images/1439598819625275398/NLFtZ6wn_normal.jpg","https://pbs.twimg.com/profile_images/1439598819625275398/NLFtZ6wn_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","KylaInTheBurgh","38451",,"none",,,"false",,,,,,,,,,,,,,,,,"23313"
"1623162394573959170","2023-02-08T03:30:46.000Z","950","As a nurse, I can assure you Biden does not have dementia. You can tell he does have a minor speech impediment. Since he had an issue with speech as a child, that's normal. A big F.U. to Republicans who claim he has dementia.",,,,,"1623162394573959170",,,,,,,,,"130","172","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/evieb52/status/1623162394573959170",,,,"promotable_user",,,"none",,"false","2015-01-19T07:26:05.000Z","false","hospice nurse. mom of 2 sons and 1 granddaughter. NYC born and raised, now Arizona. Never Trumper since 1981. Blocked by Kari Lake,Pro-choice #voteblue","false","false",,"0","99496",,,"6701",,"7370","true","true","2985339352","2985339352","false","false",,"10","United States","2239",,"evie","6701",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2985339352/1666543628",,"http://pbs.twimg.com/profile_images/1622091649370447873/noWnTThD_normal.jpg","https://pbs.twimg.com/profile_images/1622091649370447873/noWnTThD_normal.jpg","000000","000000","000000","false","false","false","evieb52","33307",,"none",,,"false",,,,,,,,,,,,,,,,,"17971"
"1623147015063339008","2023-02-08T02:29:39.000Z","1044","It's an okay speech. A little rushed (and I'm not a fan of populist pitches), but the way I can tell the speech is probably pretty good is watching right-wing Twitter already bitching about a speech that's pretty much normal Dem stuff, including potshots at Biden's mental acuity.",,,,,"1623147015063339008",,,,,,,,,"72","74","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/RadioFreeTom/status/1623147015063339008",,,,"promotable_user",,,"none",,"false","2012-01-10T04:23:15.000Z","false","Staff writer at @TheAtlantic. Curmudgeon. Cat guy. Democracy enthusiast, defender of experts.","false","false",,"0","137932",,,"658290",,"1606","true","true","459872442","459872442","false","false",,"7252","Newport, RI","16830",,"Tom Nichols","658290",,"0099B9","http://abs.twimg.com/images/themes/theme17/bg.gif","https://abs.twimg.com/images/themes/theme17/bg.gif","true",,"https://pbs.twimg.com/profile_banners/459872442/1620673402",,"http://pbs.twimg.com/profile_images/1610324059509727232/PMqk5nON_normal.jpg","https://pbs.twimg.com/profile_images/1610324059509727232/PMqk5nON_normal.jpg","FFFFFF","E6F6F9","333333","true","false","false","RadioFreeTom","434560",,"none","https://t.co/93uPEUqQnX",,"true",,,,,,,,,,,,,,,,,"64883"
"1622986602564681728","2023-02-07T15:52:14.000Z","68","Stroke progress! 3 months ago eating out was a nightmare. I could manage 4-5 fork fulls with the chance of choking each time. I hate wasting food. Today? Cleared a WHOLE plate of curry plus five halloumi fries! Almost 100% back to normal. Speech still a bit hit and miss though.",,,,,"1622986602564681728",,,,,,,,,"5","1","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/lifeastrin/status/1622986602564681728",,,,"promotable_user",,,"none",,"false","2009-03-28T19:33:48.000Z","false","Amazing friends & fabulous holidays. Trying to be kind, considerate, funny & true. All views are ours and ours alone! We’re truly sorry if we get it wrong. ❤️","false","false",,"0","60376",,,"3603",,"5001","true","true","27292076","27292076","false","false",,"27","Wessex, Heart of the EU","2215",,"The Sainsburys 🕷#FBPE #GTTO 🐟","3603",,"642D8B","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif","false",,"https://pbs.twimg.com/profile_banners/27292076/1587381564",,"http://pbs.twimg.com/profile_images/1594823739501420544/QY-7LmQZ_normal.jpg","https://pbs.twimg.com/profile_images/1594823739501420544/QY-7LmQZ_normal.jpg","65B0DA","7AC3EE","3D1957","true","false","false","lifeastrin","81234",,"none",,,"false",,,,,,,,,,,,,,,,,"1040"
"1622840424527265792","2023-02-07T07:50:23.000Z","12119","Food for thought. https://t.co/ic5MQey5bp",,,,,"1622865343206068224","https://pbs.twimg.com/ext_tw_video_thumb/1622865040532447233/pu/img/HMBUdgdc4k3P2B65.jpg","photo",,,,,,,"387","4116","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/Aristos_Revenge/status/1622865343206068224",,,,"promotable_user",,,"none",,"false","2022-06-20T02:11:03.000Z","false","| Literary Critic at the Jacob Urowsky Center for Frogs Who Can't Read Good | @theammind @thebtcmag @FDRLST @im_1776 | Man I Love Frogs/Clouds/Birds |","false","true",,"0","17993",,,"71890",,"665","false","true","1538705932799987700","1538705932799987712","false","false",,"216","Yeehaw Hegemony","571",,"🏛 Aristophanes 🏛","71890",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1538705932799987712/1673151793",,"http://pbs.twimg.com/profile_images/1538708883442700288/E6r_4BIc_normal.jpg","https://pbs.twimg.com/profile_images/1538708883442700288/E6r_4BIc_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Aristos_Revenge","6690",,"none","https://t.co/OatcdgX3oh",,"false",,,,,,,,,,,,,,,,,"992380"
"1622454185534046208","2023-02-06T04:36:36.000Z","1157","At 3:25 today the Speaker was making a speech on Morrison’s secret Ministeries. At 3:27 the ABC cut him off and went to normal News.This speech was of National importance.I demand the manager that did this be sacked and YOU Ita, apologise to Australia for this appalling act.",,,,,"1622454185534046208",,,,,,,,,"35","391","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/turnbull1949/status/1622454185534046208",,,,"none",,,"none",,"false","2013-03-29T04:31:43.000Z","false","Supports fairness and integrity. Futurist with a “why not attitude”. Interests in taxation reform, secularism and strategic planning Comments are opinions.ALP😷","false","false",,"0","21944",,,"494",,"749","true","true","1312559238","1312559238","false","false",,"0","Southern Australia","83",,"dt49","494",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,,,"http://pbs.twimg.com/profile_images/998090437523996677/367qS2ok_normal.jpg","https://pbs.twimg.com/profile_images/998090437523996677/367qS2ok_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","turnbull1949","29439",,"none",,,"false",,,,,,,,,,,,,,,,,"17494"
"1621324592114716672","2023-02-03T01:48:00.000Z","316","❗️""Every normal, adequate person wants to live in the #CreativeSociety.""
Robby Wells, @ElectRobbyWells, US presidential candidate 2024.

Watch his full speech:
🔴 https://t.co/OW3VLAhaX1
#elections #Election2024 #PoliticsToday https://t.co/SgR9K8GdN8","CreativeSociety","elections","Election2024","PoliticsToday","1621324592114716672","https://pbs.twimg.com/ext_tw_video_thumb/1621183281696804864/pu/img/RFHX7By73cJOExmG.jpg","photo",,,,,,,"55","177","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/CreativeScty/status/1621324592114716672","youtu.be/6f8N24YbAgM","https://youtu.be/6f8N24YbAgM","https://t.co/OW3VLAhaX1","promotable_user",,,"none",,"false","2021-10-10T09:56:41.000Z","false","International project of all humanity.  Let's build a world where human life is the highest value!
Join our telegram channel: https://t.co/00t0Lq2pk7","false","true",,"0","107",,,"7190",,"410","false","false","1447138928570421200","1447138928570421256","false","false",,"17","Worldwide","904",,"Creative Society","7190",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1447138928570421256/1671538639",,"http://pbs.twimg.com/profile_images/1447139264265740297/JJnBeSbr_normal.jpg","https://pbs.twimg.com/profile_images/1447139264265740297/JJnBeSbr_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CreativeScty","1232",,"none","https://t.co/hm1SQWjiQ0",,"false",,"407230590","Robby Wells","ElectRobbyWells",,,,,,,,,,,,,"8373"
"1624733199807946753","2023-02-12T11:32:35.000Z","0","Kenyanese and their hilarious comments. Wakenya normal ni wachache Sana. 🤣🤣🤣🤣🥳🥳🥳🥳 @BenjiNdolo @brianmutinda_ @crazy_kennar @Kenyans @MwalimChurchill https://t.co/Rqrje7Yiq8",,,,,"1624733199807946753","https://pbs.twimg.com/media/Fow2OjcWIAIzn6G.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/seremrays/status/1624733199807946753",,,,"promotable_user",,,"none",,"false","2012-05-04T05:59:09.000Z","false","A proud Dad of Victor, Emmanuellah,Asaph and Gabriellah.
A team player, A now leader.
A good doer.","false","false",,"0","52964",,,"5186",,"3638","true","true","570573143","570573143","false","false",,"10","Nairobi Kenya","2777",,"RAYMOND K SEREM","5186",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/570573143/1478790766",,"http://pbs.twimg.com/profile_images/1599720691368067074/c4nWJN0z_normal.jpg","https://pbs.twimg.com/profile_images/1599720691368067074/c4nWJN0z_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","seremrays","50446",,"none",,,"false",,"862980542","Benji Ndolo","BenjiNdolo","1371517854","Mutinda","brianmutinda_","898079458074263552","Crazy Kennar","crazy_kennar","38737371","Kenyans.co.ke","Kenyans","339093695","Churchill","MwalimChurchill","28"
"1624714541379510272","2023-02-12T10:18:27.000Z","1","It's totally ruined the experience on twitter for me to be honest.
Apart from yourself and a few others there's rarely anything I can really react to with my normal stupid comments.",,,,,"1624714541379510272",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/SturtKingston63/status/1624714541379510272",,,,"none",,,"none",,"false","2018-06-13T14:52:35.000Z","false","The truth is out there.","false","false",,"0","2132",,,"141",,"317","true","true","1006912221644025900","1006912221644025856","false","false",,"1","South West, England","82",,"creature of the deep","141",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1497634142367928322/vHtDWDC5_normal.jpg","https://pbs.twimg.com/profile_images/1497634142367928322/vHtDWDC5_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SturtKingston63","11430",,"none",,,"false",,,,,,,,,,,,,,,,,"10"
"1624709568956706817","2023-02-12T10:12:53.000Z","0","@SturtKingston63 Twitter is doing some weird stuff lately.",,,,,"1624713143564787712",,,,,,,,,"1","0","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/theresamlewis/status/1624713143564787712",,,,"none",,,"none",,"false","2012-03-27T02:29:13.000Z","false","Just a regular, normal human. If you’re a bot, you will be blocked. No DM’s or it’s an instant block.","false","false",,"0","181147",,,"2360",,"4911","true","true","537858864","537858864","false","false",,"5","Georgetown, FL","6474",,"Theresa M. Lewis","2360",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/537858864/1579178090",,"http://pbs.twimg.com/profile_images/1351899234715525125/TJYvJWqx_normal.jpg","https://pbs.twimg.com/profile_images/1351899234715525125/TJYvJWqx_normal.jpg","000000","000000","000000","false","false","false","theresamlewis","61286",,"none","https://t.co/RSDnLLjcMD",,"false",,"1006912221644025856","creature of the deep","SturtKingston63",,,,,,,,,,,,,"28"
"1624663415217090560","2023-02-12T06:55:17.000Z","7","Can anyone write Wednesday meeting the Sinclairs as like actual normal ppl not assholes? like a cute meet the family with passive agressive mom comments bc that's how they are, and giving insight into what a household full of werewolves is like! 💞
#wenclair","wenclair",,,,"1624663415217090560",,,,,,,,,"0","1","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/WaryTaru/status/1624663415217090560",,,,"promotable_user",,,"none",,"false","2018-11-25T00:39:11.000Z","false","they/she 24 🇵🇹 bi, traditional artist, monster girls and fluffy beasts,
I draw my winged Wednesday au🪶","false","false",,"0","64207",,,"1631",,"370","false","true","1066491452270760000","1066491452270759936","false","false",,"4","","1897",,"Wary ✨ commissions open","1631",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1066491452270759936/1675145685",,"http://pbs.twimg.com/profile_images/1623533844052811777/fSvvUckm_normal.jpg","https://pbs.twimg.com/profile_images/1623533844052811777/fSvvUckm_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","WaryTaru","15986",,"none","https://t.co/tsChZfIiVg",,"false",,,,,,,,,,,,,,,,,"390"
"1624661581685751809","2023-02-12T06:48:00.000Z","119","a character designer i follow posted a tiktok showing some of the designs she did for an animated show and the comments are all things like ""so it was you"" ""i won't forgive you"" ""how could you"" like.... when it did become normal to be so disrespectful to artists online ??",,,,,"1624661581685751809",,,,,,,,,"4","4","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/cherrycarat/status/1624661581685751809",,,,"promotable_user",,,"none",,"false","2012-02-06T10:45:10.000Z","false","i draw stuff and tweet lukewarm takes","false","false",,"0","123243",,,"1299",,"640","false","true","484657078","484657078","false","false",,"31","20, she/her 🇮🇳🇹🇭","1110",,"sonu 🪷","1299",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/484657078/1668016714",,"http://pbs.twimg.com/profile_images/1590403483911737348/8F-PFxV0_normal.jpg","https://pbs.twimg.com/profile_images/1590403483911737348/8F-PFxV0_normal.jpg","000000","000000","000000","false","false","false","cherrycarat","14806",,"none","https://t.co/MKBTRrNOCj",,"false",,,,,,,,,,,,,,,,,"2365"
"1624655831823155200","2023-02-12T06:25:09.000Z","1","I hope everyone who does this trend dies a horrible death. She’s using a filter and the comments make me violently angry “I went manic once” YOU NEVER “WENT MANIC” ITS NOT A THING NORMAL PEOPLE FEEL. https://t.co/8KBjPgKgT0",,,,,"1624655831823155200","https://pbs.twimg.com/ext_tw_video_thumb/1624655797413191680/pu/img/Nkn3eNrkcmIB13nb.jpg","photo",,,,,,,"1","0","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/MaggotM1nd/status/1624655831823155200",,,,"none",,,"none",,"false","2023-01-31T11:39:11.000Z","false","EDtwt(not new) +Vent Account-18 years old","false","false",,"0","934",,,"18",,"29","false","true","1620386122621657000","1620386122621657089","false","false",,"1","","87",,"Maggot||Mad At Twt","18",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1620386122621657089/1675165517",,"http://pbs.twimg.com/profile_images/1620387881867935745/Yu2U8so0_normal.jpg","https://pbs.twimg.com/profile_images/1620387881867935745/Yu2U8so0_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","MaggotM1nd","715",,"none",,,"false",,,,,,,,,,,,,,,,,"23"
"1624593183307972608","2023-02-12T02:16:13.000Z","11","The balloon(s)? Really? Our country has become so stupid. If it were 1939 with little technology, sure, the comments about the stupid balloon would be 'normal'. but, LOOK AT US!!! We seriously look like lunatics. Do we have answers? No, but we look INSANE, which is the purpose.",,,,,"1624593183307972608",,,,,,,,,"3","3","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/LindsayHeabel/status/1624593183307972608",,,,"none",,,"none",,"false","2022-05-07T16:59:29.000Z","false","Patriotic Sister of a murdered Marine /Firearms & Safety instructor at Camp Pendleton/ Security Forces #FreedBirdsFlockTogether Studying Statement Analysis","false","false",,"0","1062",,,"493",,"649","false","false","1522984338928853000","1522984338928852992","false","false",,"1","Cedar Rapids, IA","19",,"BornAHawkEye","493",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1522984338928852992/1675239930",,"http://pbs.twimg.com/profile_images/1624189002784858112/14-OXhFn_normal.jpg","https://pbs.twimg.com/profile_images/1624189002784858112/14-OXhFn_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","LindsayHeabel","518",,"none",,,"false",,,,,,,,,,,,,,,,,"206"
"1624586972311289856","2023-02-12T01:51:32.000Z","1","I’m fighting with someone in tiktok comments about the normal amount of vaginal discharge and I absolutely want to kms",,,,,"1624586972311289856",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/grilledchzpapi/status/1624586972311289856",,,,"promotable_user",,,"none",,"false","2009-02-02T01:57:50.000Z","false","","false","false",,"0","4162",,,"173",,"262","false","false","19888267","19888267","false","false",,"0","Chicago, IL","89",,"maggie m","173",,"ACDED6","http://abs.twimg.com/images/themes/theme18/bg.gif","https://abs.twimg.com/images/themes/theme18/bg.gif","false",,"https://pbs.twimg.com/profile_banners/19888267/1418139054",,"http://pbs.twimg.com/profile_images/1304836364710621184/u6SNlUxU_normal.jpg","https://pbs.twimg.com/profile_images/1304836364710621184/u6SNlUxU_normal.jpg","EEEEEE","F6F6F6","333333","true","false","false","grilledchzpapi","2291",,"none",,,"false",,,,,,,,,,,,,,,,,"57"
"1624432965689147393","2023-02-11T15:39:34.000Z","485","yoongi never comments on lives bc hes the only member who sleeps in at normal time",,,,,"1624432965689147393",,,,,,,,,"1","13","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/raplinegold/status/1624432965689147393",,,,"none",,,"none",,"false","2021-06-16T22:17:18.000Z","false","you’re on your own, kid • i write fics • drabble commissions open • tip-jar below:","false","false",,"0","23907",,,"11029",,"146","false","true","1405288355814858800","1405288355814858753","false","false",,"140","24 l she/her l latina l rps","2560",,"leti⁷","11029",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1405288355814858753/1676136171",,"http://pbs.twimg.com/profile_images/1624459982283460609/B7Jle_VP_normal.jpg","https://pbs.twimg.com/profile_images/1624459982283460609/B7Jle_VP_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","raplinegold","27756",,"none","https://t.co/haGOT2v2rO",,"false",,,,,,,,,,,,,,,,,"6167"
"1624419784707424257","2023-02-11T14:47:11.000Z","34","₍ ᐢ.ˬ.ᐢ₎˚୨୧ — interest check 
 
❀ Anyone interested in THE BOYZ BE AWAKE - ROAR SEALED ALBUM?
 
• photobook  - ₱299 

DOP: February 20
ETA: Normal

let us know in the comments if you’re interested to buy 😉 https://t.co/xbKGwnomk5",,,,,"1624419784707424257","https://pbs.twimg.com/media/FosZJ_UagAIovoE.png","photo",,,,,,,"6","6","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/yanggardenph/status/1624419784707424257",,,,"none",,,"none",,"false","2021-05-10T19:56:34.000Z","false","꒰ all kpop albums are from 🇰🇷 ꒱ ⑅ ꒰ dti registered - trusted shop ꒱ ⑅ ꒰ closed on sunday ꒱ ˖♡ follow us on tiktok: yanggardenph","false","false",,"0","4249",,,"25330",,"109","true","true","1391844540152049700","1391844540152049664","false","false",,"67","Makati City","1349",,"♡ YANGG KPOP SHOP! ✿","25330",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1391844540152049664/1668944078",,"http://pbs.twimg.com/profile_images/1610361442091544576/C8I-Trs5_normal.jpg","https://pbs.twimg.com/profile_images/1610361442091544576/C8I-Trs5_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","yanggardenph","11657",,"none","https://t.co/ppoKON9bnE",,"false",,,,,,,,,,,,,,,,,"4215"
"1624356899331395584","2023-02-11T10:37:18.000Z","52","idc what you say whenever i see stuff on the tl with videos of ppl eating a normal amount of food and ppl in the comments saying ""that's so much how do you even eat the much"" it makes me want to put my hand through my phone screen and punch them",,,,,"1624356899331395584",,,,,,,,,"2","2","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/st4rvingseren4/status/1624356899331395584",,,,"none",,,"none",,"false","2022-05-02T23:30:42.000Z","false","hey lovelys 
164 cm sw 63kg cw 51kg ugw 32kg
forced recovery || edtwt ||
she/her","false","false",,"0","11068",,,"1135",,"104","false","true","1521270948808499200","1521270948808499200","false","false",,"10","Australia","770",,"serena","1135",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1521270948808499200/1675628028",,"http://pbs.twimg.com/profile_images/1622327651632553985/khEJuzGY_normal.jpg","https://pbs.twimg.com/profile_images/1622327651632553985/khEJuzGY_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","st4rvingseren4","2731",,"none",,,"false",,,,,,,,,,,,,,,,,"767"
"1623727145393569794","2023-02-09T16:54:53.000Z","24","For all who say #ShalinBhanot don't have fans go and see the promo in youtube and see all positive comments is for him normal people loves him not every one in twitter or insta there's real life beyond social media #ShalinKiSena","ShalinBhanot","ShalinKiSena",,,"1623727145393569794",,,,,,,,,"0","13","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/as__soso__as/status/1623727145393569794",,,,"none",,,"none",,"false","2012-03-28T16:11:17.000Z","false","","false","false",,"0","86",,,"8",,"5","false","false","539167789","539167789","false","false",,"0","","3",,"Asma saeed","8",,"EBEBEB","http://abs.twimg.com/images/themes/theme7/bg.gif","https://abs.twimg.com/images/themes/theme7/bg.gif","false",,"https://pbs.twimg.com/profile_banners/539167789/1611998157",,"http://pbs.twimg.com/profile_images/1355444633346732032/7YJiOlF1_normal.jpg","https://pbs.twimg.com/profile_images/1355444633346732032/7YJiOlF1_normal.jpg","DFDFDF","F3F3F3","333333","true","false","false","as__soso__as","890",,"none",,,"false",,,,,,,,,,,,,,,,,"304"
