"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","retweet_count","startUrl","symbols/0","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/ext_is_blue_verified","user/ext_verified_type","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","view_count"
"1623646556800036866","2023-02-09T11:34:39.000Z","292","dia pakai ni dekat thailand punya mall kan? isn’t it normal there? idk, tapi janganlah sampai shaming dia. yes, kalau boleh, cover a bit part breasts tu. but this person doesn’t deserve all the hate comments when he wore this in Thailand?",,,,,,,,,,"1623646556800036866",,,,,,,,,"5","60","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/kiminoriii/status/1623646556800036866",,,,"none",,,"none",,"false","2019-09-21T11:22:34.000Z","false","chuliki buliki chuli buli buliki","false","false",,"0","69423",,,"405",,"259","false","true","1175369659610087400","1175369659610087425","false","false",,"1","","2429",,"jojo melo","405",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1175369659610087425/1676049190",,"http://pbs.twimg.com/profile_images/1616383655970230272/Q6StQ4Hb_normal.jpg","https://pbs.twimg.com/profile_images/1616383655970230272/Q6StQ4Hb_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","kiminoriii","62415",,"none",,,"false",,,,,,,,,,,,,,,,,"49129"
"1623607303793692673","2023-02-09T08:58:41.000Z","6273","Woii bra tertinggal ke anat ? puting kalah orang utan. 🤣🤣 https://t.co/CyjP4a63cA",,,,,,,,,,"1623607303793692673","https://pbs.twimg.com/ext_tw_video_thumb/1623607254028292096/pu/img/2BQ40XPKCdNkaq1r.jpg","photo",,,,,,,"1064","4370","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/isusemasaviral/status/1623607303793692673",,,,"promotable_user",,,"none",,"false","2014-11-21T05:37:21.000Z","false","paid rt/tweet serendah RM10","false","false",,"0","86",,,"79508",,"3","false","false","2905716522","2905716522","false","false",,"70","Kuala Lumpur City","1682",,"ISU SEMASA VIRAL","79508",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2905716522/1647920971",,"http://pbs.twimg.com/profile_images/1506279361301082115/rj9vuCGJ_normal.jpg","https://pbs.twimg.com/profile_images/1506279361301082115/rj9vuCGJ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","isusemasaviral","15183",,"none",,,"false",,,,,,,,,,,,,,,,,"4238089"
"1623421757989310466","2023-02-08T20:41:23.000Z","359","we need to have a discussion on how this fandom has been treating jeno since he was a child, making all kinds of disgusting sexual comments about him and even saying he sells himself over lines and opportunities like this just isn’t normal and it shouldn’t be allowed anywhere",,,,,,,,,,"1623421757989310466",,,,,,,,,"1","63","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/dreamcIassics/status/1623421757989310466",,,,"none",,,"none",,"false","2019-09-10T22:33:25.000Z","false","partying with the neos","false","false",,"0","64596",,,"1266",,"650","false","true","1171552127589716000","1171552127589715968","false","false",,"9","she/her 23","20449",,"💿","1266",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1171552127589715968/1675625058",,"http://pbs.twimg.com/profile_images/1622315000193859600/gf016V1y_normal.jpg","https://pbs.twimg.com/profile_images/1622315000193859600/gf016V1y_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","dreamcIassics","70409",,"none",,,"false",,,,,,,,,,,,,,,,,"8095"
"1623047632791695361","2023-02-07T19:54:45.000Z","12273","this account loves to post screenshots of perfectly normal and harmless things young women do and set them up for the most vile comments",,,,,,,,,,"1623047632791695361",,,,,,,,,"93","272","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/shreyabasu003/status/1623047632791695361",,,,"promotable_user",,,"none",,"false","2017-05-20T21:07:50.000Z","false","perfect angel, gorgeous politics, lovely hair.","false","false",,"0","348697",,,"17599",,"933","true","true","866037773022765000","866037773022765056","false","false",,"41","","2280",,"thot choc","17599",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/866037773022765056/1527627814",,"http://pbs.twimg.com/profile_images/1402427160082669570/MptgDWIE_normal.jpg","https://pbs.twimg.com/profile_images/1402427160082669570/MptgDWIE_normal.jpg","000000","000000","000000","false","false","false","shreyabasu003","54339",,"none","https://t.co/te1gm8xz0Q",,"false",,,,,,,,,,,,,,,,,"1249554"
"1622996406423195649","2023-02-07T16:31:11.000Z","66","$AMC TOTALLY NORMAL PRICE ACTION THIS MORNING ON THE WORLDS MOST TALKED ABOUT STOCK!!🧐🧐 @SECGov ANY COMMENTS❓❔❓",,,,,,,,,,"1622996406423195649",,,,,,,,,"0","4","https://twitter.com/search?q=normal%20comments&src=typed_query","AMC","https://twitter.com/Gabrielloubeusa/status/1622996406423195649",,,,"promotable_user",,,"none",,"false","2016-07-01T02:21:51.000Z","false","#AMC $AMC","false","false",,"0","35073",,,"3907",,"4992","false","true","748703133140815900","748703133140815872","false","false",,"8","MD","676",,"Trey's Official DJ","3907",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/748703133140815872/1626063731",,"http://pbs.twimg.com/profile_images/1507922817509203971/2kqkb3oV_normal.jpg","https://pbs.twimg.com/profile_images/1507922817509203971/2kqkb3oV_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Gabrielloubeusa","24640",,"none",,,"false",,"18481050","U.S. Securities and Exchange Commission","SECGov",,,,,,,,,,,,,"1014"
"1622946117796110336","2023-02-07T13:11:22.000Z","636","I know people are going to complain, and I know there is probably players I’ve clearly forgotten in here.

But, the reason behind this is for an idea of what is being suggested of a change of strategy.

Fire away, don’t want the arsey comments. Discuss like normal people please. https://t.co/qNFLhf1mbD",,,,,,,,,,"1622946117796110336","https://pbs.twimg.com/media/FoXc39AWcAIlDRe.jpg","photo",,,,,,,"147","28","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/LFCApproved/status/1622946117796110336",,,,"promotable_user",,,"none",,"false","2017-07-21T19:56:26.000Z","false","(semi)-retired. Julian Ward’s hole punch is source.","false","false",,"0","706",,,"24961",,"46","false","true","888487852081897500","888487852081897473","false","false",,"127","","153",,"🅘","24961",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/888487852081897473/1627590694",,"http://pbs.twimg.com/profile_images/1542888259143049225/oYcGH08D_normal.jpg","https://pbs.twimg.com/profile_images/1542888259143049225/oYcGH08D_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","LFCApproved","5138",,"none",,,"false",,,,,,,,,,,,,,,,,"105443"
"1622792124570673154","2023-02-07T02:59:27.000Z","4058","https://t.co/hstcp78k7D",,,,,,,,,,"1622792124570673154","https://pbs.twimg.com/media/FoVQ1ZYXwAIzJdE.jpg","photo",,,,,,,"144","81","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/coldhealing/status/1622792124570673154",,,,"promotable_user",,,"none",,"false","2017-03-29T03:05:26.000Z","false","dark statistician, disgraced tiktok meme page, teva brand ambassador, languist, culture war arms dealer, heir apparent","false","true",,"0","133472",,,"45325",,"1477","true","true","846921210122395600","846921210122395648","false","false",,"126","illinois","8058",,"cold 🥑","45325",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/846921210122395648/1620421682",,"http://pbs.twimg.com/profile_images/1594550087673384961/q0lqt2pn_normal.jpg","https://pbs.twimg.com/profile_images/1594550087673384961/q0lqt2pn_normal.jpg","000000","000000","000000","false","false","false","coldhealing","41782",,"none","https://t.co/KFgwwGadb5",,"false",,,,,,,,,,,,,,,,,"1523899"
"1622767495034859520","2023-02-07T01:21:35.000Z","614","We can either design cities &amp; communities for people where normal physical activity is an almost invisible part of daily life, or we can design places for cars where physical activity requires extraordinary effort. My comments on Australia’s @BreakfastNews https://t.co/PIM0OxMuo0",,,,,,,,,,"1622767495034859520","https://pbs.twimg.com/ext_tw_video_thumb/847277747642564609/pu/img/CuZ3m8K0hH3hB2yf.jpg","photo",,,,,,,"17","171","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/BrentToderian/status/1622767495034859520",,,,"promotable_user",,,"none",,"false","2012-02-01T06:57:12.000Z","false","City planner + urbanist at @TODUrbanWORKS. Global cities advisor. Past Vancouver chief planner. Founding @CanUrbanism President. BrentToderian@mastodon.online.","false","false",,"0","114805",,,"147076",,"1927","false","true","480196886","480196886","false","false",,"3029","Vancouver, British Columbia","9566",,"Brent Toderian","147076",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/480196886/1463530795",,"http://pbs.twimg.com/profile_images/1225177797833846784/FfyoUA0b_normal.jpg","https://pbs.twimg.com/profile_images/1225177797833846784/FfyoUA0b_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","BrentToderian","64733",,"none","https://t.co/9sMpayWMLU",,"true",,"16463397","News Breakfast","BreakfastNews",,,,,,,,,,,,,"97070"
"1622062287384383489","2023-02-05T02:39:20.000Z","330","Twitter has finally fixed the comments bug, which kept considering normal replies as potentially scammy comments. This used to consume a lot of time earlier. https://t.co/Qa2f8IW6f1",,,,,,,,,,"1622062287384383489","https://pbs.twimg.com/media/FoK42YEaEAA3Wz1.png","photo",,,,,,,"40","109","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/stufflistings/status/1622062287384383489",,,,"promotable_user",,,"none",,"false","2014-11-16T08:22:49.000Z","false","Techmaster. Travels to the future, brings stuff back for you. Building the biggest tech community:#stufflistingsarmy Past: Indian Army.More stuff @cybervillager","false","false",,"0","385578",,,"366294",,"274","true","true","2901317886","2901317886","false","false",,"331","Jammu And Kashmir, Punjab","22452",,"Mukul Sharma","366294",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2901317886/1589197402",,"http://pbs.twimg.com/profile_images/1533114280391741440/yvbpGyCB_normal.jpg","https://pbs.twimg.com/profile_images/1533114280391741440/yvbpGyCB_normal.jpg","000000","000000","000000","false","false","false","stufflistings","150993",,"none","https://t.co/E9amuGvegq",,"true",,,,,,,,,,,,,,,,,"19492"
"1621759950161690624","2023-02-04T06:37:57.000Z","113","can onces ever be normal in chae’s bbl live comments like the dog jokes arent funny, stop bringing up your ships, and let the girl talk about what she wants 😭",,,,,,,,,,"1621759950161690624",,,,,,,,,"0","13","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/jichaetzu/status/1621759950161690624",,,,"promotable_user",,,"none",,"false","2020-05-02T17:20:51.000Z","false","tzuyu sun, jihyo moon, chaeyoung rising","false","false",,"0","67634",,,"2243",,"341","true","true","1256634741203316700","1256634741203316738","false","false",,"10","22, she/her, fil-am","2701",,"thinkaboutzu luvbot","2243",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1256634741203316738/1675352558",,"http://pbs.twimg.com/profile_images/1621172201943597056/3Dhget1d_normal.jpg","https://pbs.twimg.com/profile_images/1621172201943597056/3Dhget1d_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","jichaetzu","10438",,"none","https://t.co/u8pBgfbc2F",,"false",,,,,,,,,,,,,,,,,"2571"
"1621207455320383490","2023-02-02T18:02:32.000Z","140","Guys please when the Meetup happens please be normal Abt it with no weird either offensive comments or donos also no fanfic names for love of god",,,,,,,,,,"1621207455320383490",,,,,,,,,"3","23","https://twitter.com/search?q=normal%20comments&src=typed_query",,"https://twitter.com/__Day_Dream__/status/1621207455320383490",,,,"none",,,"none",,"false","2020-08-12T18:13:57.000Z","false","⛅ | Happyduo's favorite clown | 🇧🇷 | ♡ htagc ♡ | Poc | read my rentry!! https://t.co/F4Y1oO5rP0 ⛅","false","false",,"0","84891",,,"3091",,"940","false","true","1293611666203185200","1293611666203185152","false","false",,"154","⤜she/they⟼ | 18 | happytwt","2591",,"DayDream ☀️ I The meetup is over","3091",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1293611666203185152/1676004983",,"http://pbs.twimg.com/profile_images/1624535708789612545/QN88i1cq_normal.jpg","https://pbs.twimg.com/profile_images/1624535708789612545/QN88i1cq_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","__Day_Dream__","37260",,"none",,,"false",,,,,,,,,,,,,,,,,"1636"
"1624746830738202626","2023-02-12T12:26:45.000Z","0","Parliamentary jargon ""Error of judgement"" = ""#RichardSharp is 100% corrupt"" in normal person speech.

@BorisJohnson #BBC #tory #tories #bungabunga #nepotism #cronysim #torydonors #corruption","RichardSharp","BBC","tory","tories","bungabunga","nepotism","cronysim","torydonors","corruption","1624746830738202626",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/KarimbaFrank/status/1624746830738202626",,,,"none",,,"none",,"false","2014-09-17T16:35:39.000Z","false","🇪🇺🇪🇺🇦🇺🇮🇹🇪🇺🇪🇺 🥧🍰🥟  proud Member of the #AntiGrowthLeague","false","false",,"0","9635",,,"76",,"124","false","true","2815224242","2815224242","false","false",,"4","EU","3148",,"Frank Karimba","76",,"000000","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif","false",,"https://pbs.twimg.com/profile_banners/2815224242/1665056902",,"http://pbs.twimg.com/profile_images/1577989127588421634/u-qgzEN8_normal.jpg","https://pbs.twimg.com/profile_images/1577989127588421634/u-qgzEN8_normal.jpg","000000","000000","000000","false","false","false","KarimbaFrank","26003",,"none",,,"false",,"3131144855","Boris Johnson","BorisJohnson",,,,,,,,,,,,,"11"
"1624743557054582787","2023-02-12T12:13:44.000Z","38","BBC chair made 'significant errors of judgement' over £800,000 Boris Johnson loan https://t.co/v3uEwVWL8u",,,,,,,,,,"1624743557054582787",,,,,,,,,"18","8","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/SkyNews/status/1624743557054582787","trib.al/cjem94V","https://trib.al/cjem94V","https://t.co/v3uEwVWL8u","promotable_user",,,"none",,"false","2007-07-19T14:42:53.000Z","false","For breaking news @SkyNewsBreak. Watch live on Sky 501, Virgin Media HD 602, Freeview 233 and YouTube.

Download our app: https://t.co/B2AP8GvitH","false","false","Business","0","2",,,"8350275",,"22","false","true","7587032","7587032","true","false",,"31871","London, UK","166052",,"Sky News","8350275",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/7587032/1664187298",,"http://pbs.twimg.com/profile_images/1604907328242962433/P_79at43_normal.jpg","https://pbs.twimg.com/profile_images/1604907328242962433/P_79at43_normal.jpg","000000","EDEDED","333333","true","false","false","SkyNews","572502",,"none","https://t.co/UuWgHECmV8",,"true",,,,,,,,,,,,,,,,,"21353"
"1624720678418108416","2023-02-12T10:42:50.000Z","52","The speech is very ordinary and its words are understandable, I will not explain to you, but I want you to continue your ignorance and not realise forever believe me, there is no medicine for dirty thinking that makes everything hear dirty when it is already normal.",,,,,,,,,,"1624720678418108416",,,,,,,,,"1","2","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/pqixpq/status/1624720678418108416",,,,"none",,,"none",,"false","2021-08-25T11:36:11.000Z","false","| #RM | #NAMJOON | #BTS | #BANGTAN | fan account | Silent nature only | @jeonazx مدير اعمالي","false","false",,"0","28593",,,"6556",,"837","false","true","1430494123056840700","1430494123056840704","false","false",,"55","1944🇸🇦.","10699",,"ليان","6556",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1430494123056840704/1672506485",,"http://pbs.twimg.com/profile_images/1601975492072148992/8HkziY8D_normal.jpg","https://pbs.twimg.com/profile_images/1601975492072148992/8HkziY8D_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","pqixpq","28357",,"none",,,"false",,,,,,,,,,,,,,,,,"2006"
"1623158763657076737","2023-02-12T04:32:40.000Z","1","@AdamKinzinger Normal gop  speech!",,,,,,,,,,"1624627522255327232",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/blueberry1955/status/1624627522255327232",,,,"none",,,"none",,"false","2016-09-29T19:05:32.000Z","true","","false","false",,"0","428",,,"5",,"71","false","false","781570624405708800","781570624405708800","false","false",,"0","","5",,"jack halbert","5",,"F5F8FA",,,"false",,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","C0DEED","DDEEF6","333333","true","false","false","blueberry1955","338",,"none",,,"false",,"18004222","Adam Kinzinger #fella","AdamKinzinger",,,,,,,,,,,,,"3"
"1624586194381144064","2023-02-12T01:48:26.000Z","14","it’s so cool how your way of speech/normal phrases etc can come off as so interesting/humorous to new ppl. like it’s so cute that they think your normal is cool/funny. you’re so used to it that u don’t realize how unique u might be",,,,,,,,,,"1624586194381144064",,,,,,,,,"0","2","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/cestlachat/status/1624586194381144064",,,,"promotable_user",,,"none",,"false","2014-03-24T13:40:36.000Z","false","(mostly) good vibes | no dms from guys.","false","false",,"0","92794",,,"1094",,"466","true","false","2409027150","2409027150","false","false",,"3","canada","588",,"🍂","1094",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2409027150/1639893896",,"http://pbs.twimg.com/profile_images/1590239572612599809/iqzKkXGO_normal.jpg","https://pbs.twimg.com/profile_images/1590239572612599809/iqzKkXGO_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","cestlachat","19332",,"none",,,"false",,,,,,,,,,,,,,,,,"359"
"1624532923176058880","2023-02-11T22:16:45.000Z","23","I honestly don’t listen to any @Harry_Styles , but he seems like the only genuine , normal , down to earth person there! And he knows how to do a thank you speech . What a decent guy tbh #Brits2023","Brits2023",,,,,,,,,"1624532923176058880",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/MrGamgar/status/1624532923176058880",,,,"none",,,"none",,"false","2022-04-15T04:38:24.000Z","false","#PokemomGo Team Instinct ⚡️ 🏴󠁧󠁢󠁳󠁣󠁴󠁿 #Forever43","false","false",,"0","459",,,"21",,"101","false","false","1514825372222857200","1514825372222857216","false","false",,"0","","17",,"MrGamgar","21",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1514825372222857216/1649998081",,"http://pbs.twimg.com/profile_images/1514825600527216643/yCFeGuGX_normal.jpg","https://pbs.twimg.com/profile_images/1514825600527216643/yCFeGuGX_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","MrGamgar","136",,"none",,,"false",,"181561712","Harry Styles.","Harry_Styles",,,,,,,,,,,,,"2033"
"1624529204279754752","2023-02-11T22:01:59.000Z","19","Not Matt Healy giving the most normal speech of the night. #Brits2023","Brits2023",,,,,,,,,"1624529204279754752",,,,,,,,,"0","1","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/candid_samuel/status/1624529204279754752",,,,"none",,,"none",,"false","2014-08-27T13:14:39.000Z","false","Connecting worlds 🌐","false","false",,"0","30474",,,"985",,"982","true","true","2773192506","2773192506","false","false",,"13","London, England","2580",,"Samuel","985",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2773192506/1673457258",,"http://pbs.twimg.com/profile_images/1570712789823488000/2CdT7c7W_normal.jpg","https://pbs.twimg.com/profile_images/1570712789823488000/2CdT7c7W_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","candid_samuel","17502",,"none",,,"false",,,,,,,,,,,,,,,,,"1917"
"1624525225021870080","2023-02-11T21:46:10.000Z","4","why can’t this group do a normal speech ever  #BRITs","BRITs",,,,,,,,,"1624525225021870080",,,,,,,,,"1","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/bangtanhrvy/status/1624525225021870080",,,,"none",,,"none",,"false","2018-12-29T13:30:40.000Z","false","this account is for the people that make me happiest🤍 (multi stan) ot7 biased of bts;)🌈 18 she/her! music|football|shows|wwe etc!","false","false",,"0","148915",,,"1796",,"4370","true","true","1079006789574758400","1079006789574758400","false","false",,"17","saw bts 1|6|19 :) | 2017 army","4702",,"casey⁷","1796",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1079006789574758400/1675120601",,"http://pbs.twimg.com/profile_images/1590022784037621760/mJ8kxV2D_normal.jpg","https://pbs.twimg.com/profile_images/1590022784037621760/mJ8kxV2D_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","bangtanhrvy","108771",,"none","https://t.co/xLtGyusDbB",,"false",,,,,,,,,,,,,,,,,"477"
"1624727369964572681","2023-02-12T12:30:30.000Z","0","@BOCCHIDAROKKU Ethel: ""social status...?""

Once again she thought for a couple seconds.

Ethel: ""like fencer or assassin?""

Ethel knew enough to hold a normal conversation, but she couldn't understand words that were more difficult than a children's vocabulary",,,,,,,,,,"1624747775958155265",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/YuunaUzu/status/1624747775958155265",,,,"none",,,"none",,"false","2022-02-17T16:11:47.000Z","false","(fan Account) 
I don't own any art. I hope not to do full lewd much.
I play Plutia, Compa, Peashy, Yuuna, Ethel, Karin Kurome and Orange Heart","false","false",,"0","145",,,"337",,"242","false","false","1494343779893096400","1494343779893096453","false","false",,"4","Planeptune ","370",,"Yuuna/Ethel/Compa/extra CPUs","337",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1623416348415086595/JcnVVB0U_normal.jpg","https://pbs.twimg.com/profile_images/1623416348415086595/JcnVVB0U_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","YuunaUzu","5470",,"none",,,"false",,"1598861537678163971","𝙃𝙞𝙩𝙤𝙧𝙞 𝙂𝙤𝙩𝙤𝙝","BOCCHIDAROKKU",,,,,,,,,,,,,
"1624524410894880768","2023-02-11T21:42:56.000Z","9","why can’t ANYONE do a normal speech on this show? #Brits","Brits",,,,,,,,,"1624524410894880768",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/curtisroscoex/status/1624524410894880768",,,,"promotable_user",,,"none",,"false","2018-10-02T10:15:50.000Z","false","25. insta: @curtisroscoex","false","false",,"0","37624",,,"6351",,"938","true","true","1047067626369929200","1047067626369929217","false","false",,"6","Manchester, England","1876",,"Curtis","6351",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1047067626369929217/1663227949",,"http://pbs.twimg.com/profile_images/1623971263235473411/1LcsnJmM_normal.jpg","https://pbs.twimg.com/profile_images/1623971263235473411/1LcsnJmM_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","curtisroscoex","10855",,"none","https://t.co/yUzGZkkM1S",,"false",,,,,,,,,,,,,,,,,"623"
"1624454246740692992","2023-02-11T17:04:07.000Z","15","According to our POS mayor @JyotiGondek, protesting is now a form of hate speech, and not normal people voicing their objections to this steaming load of BS. 

Calgary has become unrecognizable. 
 https://t.co/pNv9XnDfpS",,,,,,,,,,"1624454246740692992",,,,,,,,,"4","2","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/YYCSpartan/status/1624454246740692992","cbc.ca/news/canada/ca…","https://www.cbc.ca/news/canada/calgary/drag-event-calgary-protest-1.6745087?__vfz=medium%3Dsharebar","https://t.co/pNv9XnDfpS","none",,,"none",,"false","2011-04-05T15:14:46.000Z","false","🇨🇦🇬🇷 
Born & Raised Awake Albertan. 
Proud Dad. Lucky Husband. 
Russophile. Spartan Warrior. 
Μολών Λαβέ. F🍁ck Trudeau. 
🚫DMs.","false","false",,"0","23443",,,"3400",,"3313","false","true","277530646","277530646","false","false",,"9","Alberta, Chinada ","414",,"◥꧁ད 𝚈𝚈𝙲-𝚂𝙿𝙰𝚁𝚃𝙰𝙽 ཌ꧂◤🇨🇦🇬🇷🇷🇺","3400",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/277530646/1663901757",,"http://pbs.twimg.com/profile_images/1444741206391463936/pJyvGPX2_normal.jpg","https://pbs.twimg.com/profile_images/1444741206391463936/pJyvGPX2_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","YYCSpartan","8327",,"none","https://t.co/qQml4CaECV",,"false",,"1539978391","Jyoti Gondek","JyotiGondek",,,,,,,,,,,,,"233"
"1624732008592117766","2023-02-12T11:27:51.000Z","6","""Normal people are all ""extreme right wing"" now - ignore it - it's just a label like ""racist"" that shut down grooming gang debate!"" 
Not my words - sure people would echo the sentiment?",,,,,,,,,,"1624732008592117766",,,,,,,,,"0","2","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/enigma915/status/1624732008592117766",,,,"promotable_user",,,"none",,"false","2013-03-08T14:52:30.000Z","false","#Bromsgrove born.

Was there for #MarineA  
https://t.co/9cH1CrfiEv
Cricket scorer
Motocross scorer
Photographer
Weather Pictures #weatherwatch","false","false",,"0","98989",,,"4811",,"5290","true","true","1251926676","1251926676","false","false",,"24","Hednesford, England","5578",,"Sue 🇬🇧🇬🇧 #Photographer #Staffordshire","4811",,"0099B9","http://abs.twimg.com/images/themes/theme18/bg.gif","https://abs.twimg.com/images/themes/theme18/bg.gif","true",,"https://pbs.twimg.com/profile_banners/1251926676/1566996411",,"http://pbs.twimg.com/profile_images/1523609886445260802/fTYGiiOQ_normal.jpg","https://pbs.twimg.com/profile_images/1523609886445260802/fTYGiiOQ_normal.jpg","000000","000000","000000","true","false","false","enigma915","89322",,"none","https://t.co/BObYzLkEip",,"false",,,,,,,,,,,,,,,,,"76"
